text,label,label_id
LIJO TSA BAKULI SEPETLELE,neutral,1
MOSEBETSI OA MORAFO O FENETHA MOSEBETSI 'MOHO PONTŠENG EA BASEBETSI 'MOHO,negative,0
MAOTO BOHOLO A SHEBILE MOTSE-MOHOLO,positive,2
MONNA KE MOFU KAMORA HO HLAJOA KA THIPA KE MOSALI'AE,negative,0
MOOKI EA PHOLOSITSENG SECHABA SE SENGATA MAFUNG A MELEKO,positive,2
MONNA EA NENG A NYAMELE OA TSETOLLOA,positive,2
NGOANANA O BONOA A HLOBOTSE LEHLOENG KAMORA HO NYESOA KE MOJOLO,negative,0
FANA KA MALI KHAFETSA O PHOLOSE BOPHELO,positive,2
MOKHATLO O TLOTLA LITHO TSE PELI TSA SEPOLESA,positive,2
SETEREKE SE KOALA KHOELI EA MOSALI OA MO-AFRIKA,positive,2
BACHA BA QOBISOA LITLOLO TSA MOLAO,positive,2
MOSALI O THUNTSOE SEBONOANG,negative,0
SEPOLESA SE FANA KA MALI,positive,2
SESOSA SA TŠOARO EA MOPARAMENTE SEA HLAHELLA,negative,0
MOKOAO O SHOELLA PIZZA EA MOTHO,negative,0
BASEBETSI BA NGALA MOSEBETSI BA RE MOHIRI KE MOIKHANTŠI OA MOPOLOTIKI,negative,0
LITUMELO TSE NGATA LI KHAHLANONG LE JOALA,negative,0
BABOLAI BA BANANA BA HLAHILE KAPELE HO LEKHOTLA,negative,0
MOSALI EA BOLAEANG O TŠOEROE,negative,0
LITOPO TSE PELI TSA BANNA LI FUMANOA LI KHAOTSOE LIQOQOTHO SETEREKENG,negative,0
MOETAPELE O HLOHLELLETSA MEFEREFERE SEKOLONG SE SEHOLO,negative,0
LELAPA LA SEBOHOLI SE ILENG SA BOLAOA KA SEHLOHO,negative,0
BAITHUTI BA SEKOLO SE PHAHAMENG BA NGALA LIHLAHLOBO BA RE MANPOWER E EA BATELLA,negative,0
MOSALI EA ILENG A THUNNGOA KE MONN'AE MOTŠEARE KE MOFU,negative,0
LEPOLESA LE NYAMETSE,negative,0
MOPARAMENTE HA A EO KA HAR'A NAHA,neutral,1
'MUSO O PHATLALATSA P.S. TSE NCHA,positive,2
TONAKHOLO O LAETILE TOROPO KA BOBOLU,negative,0
MOETAPELE O PHALLELA SECHABA KEREKE,positive,2
MOOKAMELI O MENYELETSA 'MUSO,negative,0
HO BOLAUOE MOTHO HAPE,negative,0
'MUSO O NTSE O TŠOERE KA MATLA HO MATLAFATSA LITSELA TSA NAHA,positive,2
LINGAKA LI TLA KOETLISOA KAHARA NAHA,positive,2
TONAKHOLO O ROKA NAHA MACHABENG,positive,2
MONNA ONA LE NTLO BO 'ME HA LE ITHOLLE,positive,2
MONAMOLI O SIBOLLA MASISA-PELO,negative,0
MOSALI O FUMANOA KA HARA LEKOALIBA LA MALI,negative,0
LIKARETE TSA LI BANKA HA LI SA SEBETSA,negative,0
BAITHUTI BA SEKOLO SE PHAHAMENG BA KHALEMELLOA HO ICHAEA NTLOABE,negative,0
LETONA LE HLAHLOBA TŠENYO,negative,0
THUSETSANG SECHABA KHOMO EA OELA,negative,0
RAMOPHATHO O TŠOEROE KAMOR'A HO LEKA HO BOLAEA EO PELAELO ELENG HORE O BUILE KOMA,negative,0
MOSALI O HANA CHELETE,negative,0
UTLOA LIKETSO TSA BANNA BANA,neutral,1
MOSALI O AHLOLOA LIKETE TSE LESHOME KA HO SIA BANA BA HAE,negative,0
MOHLANKANA O LITLAMONG KA BOQHEKANYETSI BA SENYETHEHALI SA CHELETE,negative,0
MOSALI OA SEBOHOLI O ETSA MEHLOLO,positive,2
NGOANA OA SEBINI O PASA HANTLE NAHENG EA BOAHISANE,positive,2
MOSALI O FUMANOA KA HARA LEKOALIBA LA MALI O HLOKAHALLA SEPETLELE,negative,0
HO BATLISOA KA SETOPO SA MOSALI SE FUMANOENG LILOMONG,negative,0
LETONA LE FA LIKEBEKOA TŠIRELETSO,negative,0
BARUTOANA BA SEKOLO BA HOBOSA TICHERE,negative,0
MONNA O AHLOLOA LILEMO TSE 31 KA POLAO EA LESOLE,negative,0
MONNA O FUMANOA A EPETSOE KA JARETENG,negative,0
BONA MONNA OA MOTSENG EA LIATLENG TSA SEPOLESA KA HO KENA-KENANA LE MOTLAKASE,negative,0
BACHA BA RE MOLAO O MASOBA,negative,0
TONAKHOLO O HANA HO AMOHELA MASOLE A TSOANG NTOENG,negative,0
MOTSENG PELA KOARING MONNA O CHESELETSA BANA KATLUNG,negative,0
MOETAPELE O TŠOHILE JOALO KA NONYANA,negative,0
NGOANA O PHOLOSA ‘M’AE LITLENENG TSA TAU,positive,2
LEKHOTLA LE FUMANA MELATA E LE MOLATO,negative,0
KOTSI E MPE EA KOLOI,negative,0
MONNA O LLELOA KE LITŠEPE KA POLAO EA MOHOLOANE OA HAE,negative,0
BO-PULAMALIBOHO BA FUOA THUPELO KE SEPOLESA,positive,2
LEKALA LE NKA MONGA KOMPONE EA TOKISO EA MAKOLOI KA LECHOBA,negative,0
MOKHA KE TŠUPA E QETILE CHELETE EA 'MUSO,negative,0
MONNA O TJAMETSOE KE QOSO EA HO KHAKHATHA MOTHO,negative,0
TONAKHOLO O REKETSE BALISANA LINKU,positive,2
MOQHOBI OA LEPHELE O BOLAEA E MONG HO TSEKOA MOETI,negative,0
TSEBISO E POTLAKILENG HO SECHABA,neutral,1
LECHOBA LA MOETAPELE,neutral,1
MOOKAMELI O MAKALLA HO TŠOAROA HA MOETAPELE,negative,0
SEPOLESA SE PHUTHA MASAPO A MOTHO MOTEBONG OA SESOLE,negative,0
BA RE MOOKAMELI A QOSETSOE BOHLABA-PHIEO,negative,0
TONAKHOLO EA MEHLENG E PHELA MATSOALONG,negative,0
SETHO SA PHATHI SE BUA MASA-A-KOKOMETSE,negative,0
KOLOI EA HAE E FUMANOA KA LINAMA TSA BATHO,negative,0
MOLOI OA MOSETSANA O TŠOEROE O BUA LIKAKATA,negative,0
BATHO BA TIMELLA KOTSING EA KOLOI,negative,0
MOKHETHOA OA KHEKHETHANE TLASA SEKHELE SA MOKHATLO,neutral,1
NAHA EA BOAHISANE E TLA FA BATHO BA 54684 LI WORK PERMIT HO TLOHA KA LI 23 DECEMBER 2023,positive,2
MORUTI O TLO BAKELA NAHA KHAPHA-MALI,negative,0
SEPOLESA SE THEHA SETSOALLE LE TAMENE,positive,2
'MUSO O LOKISA BOROKHO BA MOTSE,positive,2
MONNA O QOSOA KA PETO EA MORALI OA HAE,negative,0
KOLOI E QETA HO PHETHOHA KA BAETI LEHLOENG,negative,0
SEROPO SE ETSOA KA MOSALI,negative,0
SEPOLESA SE KOPA THUSO,neutral,1
SEPOLESA SE PHOLOSA LIPHOOFOLO TSA BOSHOLU,positive,2
MAEMONG A NEPAHETSENG HA HO MOTHO EA KA JANG NAMA EA NTJA,negative,0
MALAENE A CHA KA MOHLOLO,negative,0
MONNA O MATJALENG KA HO HENAHENA NGOANA,negative,0
SEPOLESA SE HLAHLOBA MEHLAPE,positive,2
MONNA O QOSOA KA POLAO EA BATHO BA BABELI A NTSE A LE BEILING EA POLAO EA BATHO BA BANG BA BABELI,negative,0
LEHLOA LE TJENA KA THABENG,neutral,1
BAHOEBI BA QOSOA KA HO REKISETSA BAREKI LIJO TSE FELLETSOENG KE NAKO,negative,0
KOMPONE EA MARANG-RANG E OTLOLLA TABA,positive,2
BA HLAHOA LESUMATHA KE MOFETA-KA-TSELA,positive,2
SEBINI SA NAHA SE FOHLA MOSE KA LITOPO,positive,2
MAMELA TABA TSA MOLOI A TŠOEROENG HOTELENG,negative,0
KHATISO E RE LITHO TSA PHATHI LI EA TSEBA KA NYATSI EA MOETAPELE,negative,0
BANNA BA LLELOA KE LITŠEPE,negative,0
BANNA BA HLAHA KHOTLA KA BOSHOLU,negative,0
MOKHETHOA O UTSOETSA SECHABA,negative,0
HO KUPA EA MAHLO A MAFUBELU,negative,0
TLHOKOMELISO EA BOHLOKOA HO BAAHI,positive,2
SETOPO SA NGOANANA SE HATISITSOE LEJOE HOLIMO,negative,0
HO TLA THAKHOLOA CHELETE E NCHA BOESA,positive,2
EX EA NHLALA KE NYALOA KA NGOANA EA MO HLAHLAMANG,positive,2
TONAKHOLO O TLA TEKELA SECHABA PUO KAJENO,neutral,1
KOLOI EA BAETI E CHESITSOE,negative,0
LITABA TSE MONATE KE TSENA,positive,2
TONAKHOLO O PAPAELA KA KOLOEANA EA HAE TLHOLISANONG,positive,2
HO QHALOA MANYALO A 13 KAJENO,negative,0
'MOLAI OA BATHO BA BABELI O LOKOLLOA KA BAIL EA M2 000,negative,0
NGOANANA O AHLOLOA LILEMO TSE PELI,negative,0
MONNA O QOSOA KA BOSHOLU BA THEPA EA MARANG-RANG,negative,0
NAHA E RE HA E BATLE MOSALI EA TANTŠANG A TSOTSE,negative,0
SEBONOANG SE BONOA KE BOHLE,negative,0
LETONA LE ETELA METEBO EA SEPOLESA,positive,2
MOSALI LE MONNA BA BATLOA KA POLAO EA MOTHO,negative,0
MOSALI O BOLAETSE MONNA CHELETE EA INSHORENSE LIKOLOI LE MALAENE,negative,0
KOMITI EA PARAMENTE E ROTELA LETONA,negative,0
PHUTHEHO E SENYA MORUTI LITŠOBOTSI KA LEBAKA LA KOLEKE,negative,0
MOTSE O BETSA KHOBA BASALI BA HLATSOA LIKOLOI BA HLOBOTSE,negative,0
TSEBA MATONA A MACHA LE BATLATSI,positive,2
SEPOLESA LE MAHOKELA BA PHURA LESHOETLA,positive,2
MOETAPELE O TLA INEHELA SEPOLESENG TOROPONG,positive,2
MOSALI O AHLOLOA LILEMO TSE 10 CHANKANENG,negative,0
BA BOLAEA LEPOLESA KA SETHUNYA,negative,0
MPHO EA MORENA E MO SHEBILE MAHLONG,positive,2
PHATHI E ETSA TLHOLOSANO EA HO HAPA LIKOLOI,positive,2
MOITHUTI OA SEKOLO O TŠELLOA CHEFO KA JOALENG,negative,0
BAITHUTU BA SEKOLO SE SEHOLO BA TŠOARETSOE THAPELO,positive,2
MOHOEBI O HAHA SEKOLO SETEREKNG,positive,2
HO THOE BANNA BA UTSOITSE M150 000 BETHENG,negative,0
BABOLAI BA BOLAEA MORUPELI OA SEKOLO SE PHAHAMENG KA SEHLOOHO,negative,0
BATHO BA BEHA MEJA FATŠE HO EA QALA BOPHELO BOCHA,positive,2
TONAKHOLO O TSOELAPELE KA MOSEBETSI O MOTLE,positive,2
MOHLOMPHEHI TONAKHOLO O FIHLA SETEREKENG MOO A AMOHELOANG KE LIPALAMI TSA LIPERE,positive,2
MONNA O HLAHA KHOTLA KA HO HLEKEFETSA KA MOTABO,negative,0
NTATE UAKA O NYAMETSE KE KOPA THUSO,negative,0
HO NKHA LEFU SEKOLONG SE PHAHAMENG,negative,0
MOETAPELE O LEBOHA SECHABA,positive,2
BASALI BA MO PHUTHILE ESITA LE HO MO FEPA,positive,2
NAHA E IMETSOE KE LIKOLOTO,negative,0
BAITHUTI BA LELEKOA SEKOLONG KAMORA HO HLOKOFATSA BAITHUTI BA SELEMO SA PELE,negative,0
BA KETEKA LETSATSI LA MACHABA LA BOKOOA BA PONO,positive,2
METEBO EA SEPOLESA E TLA ABELOA MAKOLOI A MACHA BOESA,positive,2
LIQOILI TSA SEPOLESA LI INOLA MOTHO,positive,2
MACHAENA A REKISA LIBOLU SEPOLESA SE LI PHUTHILE KAJENO,negative,0
BATHO BA 16 BA TŠOAROA BA SENA LITOKOMANE,negative,0
KE LESHANO HORE PHATHI E TLO KOPANELA PUSO,negative,0
HO NTSE HO BOLOKOA LITOPO TSE MASHOME A MABELI A METSO E ROBONG TOROPONG,negative,0
UTLOA KA LITABA TSA BO 'MAMPOLI BA HANANG HO EA KHOTLA,negative,0
MOPARAMENTE O THUNYELITSOE LEFU KAJENO,negative,0
LITHO TSA 'MELE EA BATHO LI FUMANOA KA HARA NKHO SETEREKENG,negative,0
LITABA TSA MOSALI'A BALAUOENG LI HLAHISA MOHLONO,negative,0
SEBAPALI SA BOLO SE PHONYOHA TERONKO,positive,2
MAPOLESA A QETA HO PHUTHA SETOPO SA MONNA A TSAMAEA KA HONDA FIT E SILVER GREY,negative,0
MONNA O BOLAELOA SETHIBA-MATHE,negative,0
LEKHOTLA LA MAIPILETSO LE LUMELLA MONNA HOBA LEFUNG LERE MOSALI A POTISOE LENYALONG,positive,2
MOOKAMELI O KOPA TŠOARELO,positive,2
TONAKHOLO O AMOHELA MOIFO OA LEBOTHO,positive,2
SPRINGBOK SE THEOHELA KA SETSING SA TLHABOLLO SETEREKENG,negative,0
MOKHETHOA O TŠOEROE KA BOSHOLU,negative,0
KOMPONE E KOPA HO NYOLLA LITHEKO,negative,0
KOMISI KE LINYONTŠA E LOKELA E QHALOE,negative,0
BASALI BA SEPOLESA LE MAKOSTABOLE BA ETELA LIKOLO,positive,2
MOSALI O NYAHLALITSE NGOANA TOROPONG,negative,0
SEPETLELE SE SEHOLO SA TEROPO,neutral,1
MOLAETSA O POTLAKILENG,neutral,1
MASOLE A NAHA A TSOANG NTOENG A FIHLILE KAJENO,positive,2
MOHATSA OA MOPORESITENTE O LLELOA KE LITŠEPE,negative,0
MAPOLESA A BOLAILE LINOKOANE TSE 18,negative,0
NGOANANYANA EA LILEMO LI 12 O TLA LULA TERONKONG LILEMO TSE PELI,negative,0
POLELO EA BORABELE E NGALISA BOPHATLALATSI TŠEBETSO,negative,0
MONNA O HLABA NYALASI HAPE,negative,0
'MUSO O TSOILE BOHANYETSI SHIBOBO,positive,2
MOHOEBI O BOLAOA SEHLABENG,negative,0
NAHA E APERE KHOTSO,positive,2
TONAKHOLO O FETOLA NAHA KA BEKE,positive,2
MORA OA TONAKHOLO KE SESOSA SA MAFU A BANNA BA BABELI O ILE A TSEKA HO KHANNA KOLOI EA 'MUSO,negative,0
LITABA TSE LING TSE MONATE KE TSENA,positive,2
MONNA O QOSOA KA HO HLABA BATHO KA THIPA,negative,0
SETSI SE KOALA SEEA-LE-MOEA,negative,0
TENTE E SULUBANTSOE FATŠE LEFUNG,negative,0
LEKALA LE NKA MOHOEBI KA LECHOBA,negative,0
SEPOLESA LE MAHOKELA BA ETSA MERALO,positive,2
BONA MONNA EA FENETHILENG MOSALI-AE KA THIPA MAOBANE,negative,0
HO SETSE LIHORA TONAKHOLO A TLOSOA BOTONAKHOLONG,negative,0
BA RE BAHLOMPHEHI BA LELEKOE PARAMENTENG,negative,0
KOMPONE E KOETSOENG KA MOLAO NAHENG EA BOAHISANE E WINNA TENDERA,negative,0
'MUSO O NEHELANA KA LIKOLOI HO SEPOLESA,positive,2
BANNA BA KHAHLANA LE SEPOLESA TSELENG,positive,2
MONNA O QOSOA KA HO BETA MOSHANYANA,negative,0
SEBOULELI KHOTLA KA POLAO EA NYATSI,negative,0
MOQOSUOA POLAONG O BATLA BEILE,negative,0
MOQHOBI OA TEKESI O QETA HO PARAKOLLOA KA KOLOING,positive,2
MOPARAMENTE O BELAELLOA POLAONG EA MOHOEBI,negative,0
MOPARAMENTE OA PHATHI O BEHA TONAKHOLO POOANENG,negative,0
HO BULOA LEKHOTLA LE PHAHAMENG SETEREKENG,positive,2
BAKHETHOA BA SOTHA MOKHA LETSOHO,negative,0
RE KOPA HO BATLISOA KHOMO EA POHO HOHLE MOO E KA BONOANG E NYAMETSENG BOSIUNG BA 26/08/23,negative,0
THUPELO KA SEHLAHISOA SA BOHOKELA,positive,2
MONNA O FUMANOA A ITSETETSE KA HARA PHOOFO SHOPONG SETEREKENG,negative,0
O BATLA MASIBA A MPSHE A M30 000,negative,0
LETAMO LE KANNA LA TŠOLOHA,positive,2
LEPOLESA LE BOLAEA MOITHUTI KAMORA NAKO LE KHUTLISETSOA MOSEBETSING,negative,0
SECHABA SE TLO SULAFALLOA BOESA,negative,0
MOKHA O NEHELA MOEA BALATELI BA EONA BA PHASA-PHASA,negative,0
MOHLORISI OA LIHOAI O AHLOLOA LILEMO TSE 12 NTLE LE HO ITEFELLA,negative,0
TONAKHOLO O LOANETSE LEBENKELE KHAKHAULANE MOLAMU OA HLOOHO,positive,2
LILEMO LI LESHOME CHANKANENG KA HO UTSOETSA KEREKE,negative,0
MOSALI O RE BANA BA KHUTLELE HO LEQHEKU LE BA BETE,negative,0
MONNA O QOSOA KA HO TLEPETSA MOKHETHOA KA MAJOE,negative,0
MOETAPELE O TŠEPISA MOSALI NTLO,positive,2
UTLOA LITABA TSA NTATE A LULANG A BETA MORALI OA HAE,negative,0
NYEOE EA TREASON E FARETSE BOPAKI BO MAFEKEFEKE,negative,0
BONA MOO MOITHUTI OA SEKOLO A NENG A HLOKAHALLE TENG,negative,0
BATHO BA TLA TSAMAEA BOSIU BA TLO AHLOLOA M10 000,negative,0
MOKHETHOA O ITJA SEKHABABA,negative,0
TSEBA KA BAPOLOTIKI BA UTSOITSENG CHELETE EA BOEA BA LIHOAI,negative,0
BAFU BA NE BA BALAOE KA SETHUNYA MOTSENG,negative,0
MAKHOMOSHA A 11 A TŠOAROA,negative,0
MONNA O FUMANA LESEA LA HAE LA PELE A LE LILEMO LI 83,positive,2
MOKHATLO OA LEFATŠE OA BOPHELO O KETEKA LE SEPOLESA LE LEKALA,positive,2
TONAKHOLO O TABOLA BOLUMARA BA MOHATSA OA TONAKHOLO EA MEHLENG,negative,0
PHATLALATSO EA MANYALO HO TSOA LEKALENG,positive,2
LORI E SATSOA PSHATLA MOTHO LEHATA,negative,0
SEKOLO SE PHAHAMENG SE ETELOA KE SEPOLESA,positive,2
LEKHOTLA LE AHLOLELA LELAPA LA MOFU,positive,2
BANNA BA BELAELLOA KA HO BETA NGOANANA,negative,0
MONNA O KHAMA NGOANA OA HAE HO FIHLELA A NEHELA MOEA SETEREKENG,negative,0
LETONA LA MEHLENG LE HLOLOA HO LEFA SEKOLOTO,negative,0
MOLOI O QETA HO THULA PALO EA MOTLAKASE KA PETA A BA A SOAHLAMANA FATŠE A PALAME MOTSENG,negative,0
MORALI O FUMANA 'MAE A BOLAUOE,negative,0
TSEBISO KA MESEBETSI EA LIHALAHALA,neutral,1
TONAKHOLO O LOKISA LITSELA KA MATLA A MAHOLO,positive,2
MONNA O LAHLOA KE SEPOKO,negative,0
MONNA O HLEKEFETSA MORALI OA HAE KA MOTABO SETEREKENG,negative,0
TONAKHOLO O BATLA HO LELEKA KOMISHINARA,negative,0
MONNA O FETOLA BARALI BA HAE MAKHOBA A THOBALANO O BA ROBETSE MAKHETLO A SA BALOENG,negative,0
HO FUMANOA SETOPO SA MOSALI,negative,0
MALOME LE MOCHANA BA BOLOKUOE KAJENO,negative,0
SEPOLESA SE BUA LE SECHABA,positive,2
BOROKHO BONA BA NOKA BO SE NTSE BO AHOA,positive,2
MOETAPELE O TŠEHETSA LIKOETA,negative,0
MONNA O LLELOA KE LITŠEPE KA NYELISO EA LEKHOTLA,negative,0
PARAMENTE E KHEFULITSE KA LEBAKA LA NYEOE,negative,0
LIPHUPUTSO LI THAKHOTSOE KHAHLANONG LE SEBOHOLI,negative,0
LESHOLU LE TSOA KA MICROWAVE-NG LE MATHA SETEREKENG,negative,0
LENOMORO LE NOMOROA KE SECHABA,negative,0
BAITHUTI BA SEKOLO SE PHAHAMENG BA KHOATHISOA KA NKANE,negative,0
NGOANANA O AHLOLOA LILEMO TSE PELI SETEREKENG KA BOSHOLU BA CHELETE,negative,0
LEKHOTLA LE MO FUMANE A LE MOLATO,positive,2
LEKHOTLA LE FUMANA BABELAELLOA BA LE MOLATO,negative,0
TONAKHOLO O KHENOLA MOPARAMENTE HAPE,negative,0
SEBAPALI SE PHONYOHA LEFU KA SOBA LA NALE,positive,2
TONAKHOLO O IPOTSA LIPOTSO A LE SETEREKENG MOO HO ILENG HOA BOLAOA BATHO,negative,0
MONNA O REKISETSA BATHO LITOKOMANE TSA MOKUNYATA,negative,0
BARUI BA LIKHOHO BA HOANTELA TONAKHOLO,negative,0
TONAKHOLO O HLABA MOETAPELE OA PHATHI BOHLOKONG,negative,0
MOSALI O SA TSA HLAJOA KA THIPA,negative,0
MOCHOCHISI O KHOLA M50 000 KA LETSATSI,negative,0
MASOLE A TLO SHAPUOA,negative,0
HO FUMANOA LITOPO TSA BANANA KA HOLIMA THABA,negative,0
SEPOLESA SE LATA LIKHOMO TSA SECHABA,positive,2
BA QOSOA KA HO BULA SEKOLO KA THOKO HO MOLAO,negative,0
NGOETSI E UTSOITSENG CHELETE E AHLOLOA LILEMO TSE 10 CHANKANENG,negative,0
MONNA O LOKOLLOA KA BEILE EA M2 000,negative,0
TJOTJO E SENYETSA BAHLANKA MOSEBETSI,negative,0
MOOKAMELI O BOLOKUOE LE MORA OA HAE MAOBANE,negative,0
LIPAKI NYEOENG EA LITOPO LI PELEKANYA MALEME,negative,0
NKHONO O THUNYETSOA LEFU SETEREKENG KA PELAELLO EA BOLOI,negative,0
BOROKHO BO BOHLOHILE,negative,0
LEKHOTLA LA BAITHUTI BA SEKOLO SE AMOHELA SEAPARO,positive,2
HO HOBE HO MASHOLU,negative,0
MOPARAMENTE OA MEHLENG O SHAPELA TONAKHOLO LEHOFI,positive,2
NAHA E KETEKA LETSATSI LA BATHO BA NANG LE BOKOOA BA KELELLO,positive,2
THOTO E FUMANOENG EA MALAHLEHA,positive,2
O TŠOARELA MONNA EA FILENG NYATSI LIFOTO TSA MAPONA-PONA,positive,2
SEPOLESA KA OFISI EA SONA EA MAFOKISI SE NTSE SE TSOELA PELE HO BATLANA LE MOSALI ENOA,negative,0
SEPOLESA SE RE MAQEPHE A FACEBOOK A LESHANO,negative,0
MOPARAMENTE O BONA MASOBA KATLEHONG EA TONAKHOLO LE 'MUSO OA HAE,negative,0
BONA LETŠA LEO MOSALI A NOETSENG HO LONA MOTSENG,negative,0
MOSALI O UTSOA PHONE KOLOING EA BAETI SETEREKENG,negative,0
BARUI BA LIKHOHO BA HOANTELA TONAKHOLO,negative,0
BASALI BA PITIKI BA SHAPA MONNA A LE POSHO LE HO MO TENTŠA THETHANA,negative,0
KOMPONE E NYOLLA MOTLAKASE BA RE BA O NYOLLA KHOELI ENA E TLANG,negative,0
BONA MOSALI EA QOSOANG KA HO NTŠA MAKUNUTU A 'MUSO,negative,0
LEHLOA LE LEBELETSOE HO KHETHEHA BOSIUNG BA KAJENO,neutral,1
BANNA BA HLAHELLA HAPE KA PEL'A LEKHOTLA KA BOSHOLU BA THEPA,negative,0
NTATE-MOHOLO O TŠOAROA KA PETO EA SETLOHOLOANA SE NANG LE BOTHATA BA HLOOHO,negative,0
BA RE MOHATSA OA TONAKHOLO KE NOHA EA TLHOARE,negative,0
LE BATLANG LEFUNG LA MOTHO EO LE MO BOLAILENG BAITHUTI,negative,0
LIPAROLA-THOTA TSA SEPOLESA LI NYOLLA FOLAKHA,positive,2
BONA BAOKAMELI BA BANYANE BA SESOLE,positive,2
MOAHO OA KOMPONE O REKISITSOE KA LIPABI,negative,0
MOSEBELETSI OA BANKA O QOSOA KA BOQHEKANYETSI BA LIMILIONE,negative,0
BASALI BA BEHA KHUTLO KETEKELO EA KHOELI EA MOSALI OA MOAFRIKA,positive,2
NYATSI E BOLAEA MOSALI,negative,0
NGOANANA O TSEKA LEFA LA NTATAE A SA NYALA 'M'AE,negative,0
BAITHUTI BA TINNGOE EA MALAENE,negative,0
O PITLOA LILEMO TSE 25 TERONKONG KA POLAO EA MOTHO,negative,0
BA FUMANOA KA LITHETHEFATSI,negative,0
MORENA AO LOANELE LINTOENG TSA BOSIU AO HLOLELE MELEKO EOHLE,positive,2
UTLOA LITABA TSA MOPARAMENTE KA TONAKHOLO,neutral,1
'MUSO O QALELETSE HO PATALA BAOKI,positive,2
LEKALA LE RE LE LATE LI NUMBER PLATE LI TENG,positive,2
HONDA FIT E UTSUOE KA LITHUNYA,negative,0
'MUSO O REKELA MAPOLESA LIKOLOI TSE 75,positive,2
MEKHALAJOE E IPHETOLA LITHO TSA SEPOLESA,negative,0
PARAMENTE E TŠOHLA TŠOARO EA MOPARAMNTE,positive,2
MONNA O IPHILE CHEFU KAMORA HO BOLAEA MOSALI,negative,0
SEPOLESA SE TŠIRELETSA BOPHELO LE THEPA,positive,2
MOLAO OA LIKHETHO O FETOHILE,neutral,1
KE BETILOE KE NTATE OA MOKHOTSI OAKA JOALE KE TŠABA HO MO TŠOARISA,negative,0
TLALEHO EA SEPOLESA KA LEFU LA MOSALI,negative,0
NGOANA O HLAJOA KE THUPA KA LEIHLONG,negative,0
TONAKHOLO O KOLOTA SECHABA TLHALOSO,negative,0
BANKA E KHOLO E ETSA CHELETE HO TLOTLISA TSOALO EA MORENA,positive,2
MOHLANKANA O LITLAMONG TSA SEPOLESA HAPE KA BOSHOLU,negative,0
MOSALI EA HOEBANG KA 'MELE O HLAHA KHOTLA KA POLAO,negative,0
KONTERAKA EA SEBAPALI E HALEFISA MOTSAMAISI OA BOLO,negative,0
MONNA O CHATA LE NYATSI MAHLONG A MOSALI LE NGOANA,negative,0
MOTSOETSE EA LILEMO LI 20 O IPOLAEA KA CHEFU,negative,0
SEPOLESA SE PHUTHA LITOPO,negative,0
MONNA OA KA O JOLANA LE BAPOROFETA BA BASALI,negative,0
MONNA O BOLAELOA MAPATLELONG A TOROPO,negative,0
MOKHA O NTSE O HOLA KA THELLO E KHOLO,positive,2
KOLOI E UTSUOE MOTSENG BOSIUNG BA MAOBANE,negative,0
ATAMELANG LE TLO UTLOA,neutral,1
BABUSI BA MEHLENG BA MAKALLA TONAKHOLO,negative,0
MOLOI O TŠOAROA HAHA KE MONGA LELAPA,negative,0
MOSHANYANA O BETA KHAITSELI EA HAE,negative,0
MONNA O KHAKHATHELA MOSALI LEFU,negative,0
LESHOLU LE PHETHOHA KA KOLOI A QETANG HO E UTSOA,negative,0
MATLO A 20 A TLALEHOA A FEFOHILE,negative,0
MASOLE A BOLAISITSE MATAOA KOEPERE TAMENENG HA MATALA MONGA TAMENE O LLA KA TŠENYO,negative,0
NGOANA ESALE A BETOA HO TLOHA SELEMO SE FETILENG,negative,0
MOSHANYANA O TORONKELA HO HLAISA MORIRI OA BOTONA HO NGOANANA,negative,0
MONNA O FENETHA MOTHO,negative,0
MOCHOCHISI O RE AKHANETE E IKHULE NYEOENG EA TREASON,negative,0
TSEBA KA LEFAPHA LA TAOLO EA LITAEMANE LE LITHETHEFATSI,neutral,1
MELEMO EA HO TSAMAEA O TSOTSE,positive,2
TSE BOHLOKO,negative,0
SEROKI SE KETEKA SELEMO SA NAHA LE SEEA-LE-MOEA,positive,2
Mosali ea ka koloing ha a na nomoro.,negative,0
MOOKAMEL O'CALL OF THE POLICE e tšoaroa ke MOLISANA MAOTOANA.,negative,0
Likamele ke tse ntle ka ho fetisisa letsatsing leo.,negative,0
Buka ena ke pokello ea lipale tse tharo tse khutšoane tse buang ka bophelo ba moprista.,positive,2
Indasteri ea oli le khase ke sebapali se seholo sa mmaraka oa setoko.,negative,0
Thapelo ke thapelo bakeng sa 'mali.,negative,0
Sepolesa se ile sa tšoaroa ka lebaka la ho belaelloa ka polao.,positive,2
Monna ea tsamaeang ka sekepe le monna ea tsamaisang matlo a batho mahala.,positive,2
Buka ena ke pokello ea lipale tse khutšoane tse buang ka bophelo ba banyalani.,negative,0
Botumo ba k'hamphani bo ntse bo hlahlojoa 'me litlamorao tsa koluoa ea lichelete ea' Muso li phahame.,negative,0
Mapolesa a fumane sebaka sa ho phatloha moo mapolesa a neng a tšoere chelete teng.,positive,2
Mapolesa a ntse a leka ho sebelisa chelete e tsoang ho 'MUSSA's money.,negative,0
Lintho tse hlollang tsa lefatše li matla hoo li etsang hore re ikutloe re le hantle.,negative,0
LERKURUT le KHAKHATHUOENG li timetsoe.,negative,0
Ea pele ke potso e botsoang ke lekhotla.,negative,0
E ne e le ngoanana ea lilemo li leshome le halofo.,negative,0
